,Answer_ID
2996,4
2997,4
2998,2
2999,3
3000,2
3001,1
3002,4
3003,2
3004,3
3005,1
3006,1
3007,3
3008,2
3009,1
3010,3
3011,1
3012,1
3013,3
3014,4
3015,1
3016,4
3017,2
3018,1
3019,4
3020,1
3021,1
3022,3
3023,3
3024,1
3025,2
3026,2
3027,2
3028,3
3029,3
3030,2
3031,4
3032,1
3033,1
3034,2
3035,1
3036,4
3037,2
3038,1
3039,1
3040,1
3041,1
3042,3
3043,4
3044,4
3045,4
3046,1
3047,3
3048,1
3049,1
3050,2
3051,4
3052,3
3053,4
3054,2
3055,4
3056,4
3057,2
3058,4
3059,4
3060,2
3061,2
3062,3
3063,1
3064,2
3065,2
3066,1
3067,4
3068,1
3069,2
3070,3
3071,4
3072,3
3073,1
3074,3
3075,4
3076,4
3077,4
3078,3
3079,3
3080,2
3081,2
3082,4
3083,2
3084,4
3085,1
3086,1
3087,3
3088,3
3089,1
3090,2
3091,2
3092,4
3093,4
3094,2
3095,1
3096,1
3097,1
3098,3
3099,1
3100,3
3101,1
3102,2
3103,3
3104,1
3105,2
3106,3
3107,3
3108,1
3109,1
3110,1
3111,2
3112,2
3113,4
3114,1
3115,3
3116,1
3117,3
3118,2
3119,4
3120,1
3121,3
3122,1
3123,3
3124,3
3125,4
3126,1
3127,4
3128,4
3129,3
3130,1
3131,4
3132,1
3133,3
3134,4
3135,2
3136,1
3137,1
3138,4
3139,4
3140,2
3141,2
3142,1
3143,1
3144,3
3145,1
3146,1
3147,1
3148,1
3149,4
3150,4
3151,2
3152,3
3153,2
3154,4
3155,2
3156,1
3157,2
3158,1
3159,1
3160,3
3161,2
3162,2
3163,3
3164,4
3165,1
3166,3
3167,2
3168,1
3169,1
3170,4
3171,2
3172,1
3173,4
3174,3
3175,4
3176,2
3177,2
3178,1
3179,1
3180,2
3181,3
3182,3
3183,2
3184,1
3185,4
3186,4
3187,1
3188,3
3189,4
3190,3
3191,2
3192,2
3193,2
3194,1
3195,3
3196,3
3197,2
3198,2
3199,1
3200,4
3201,2
3202,4
3203,4
3204,4
3205,3
3206,4
3207,1
3208,1
3209,4
3210,2
3211,1
3212,1
3213,3
3214,2
3215,4
3216,2
3217,3
3218,2
3219,1
3220,1
3221,1
3222,2
3223,4
3224,1
3225,4
3226,4
3227,1
3228,3
3229,4
3230,2
3231,3
3232,4
3233,1
3234,1
3235,2
3236,4
3237,3
3238,4
3239,1
3240,1
3241,2
3242,3
3243,1
3244,4
3245,1
3246,4
3247,3
3248,3
3249,2
3250,1
3251,1
3252,2
3253,1
3254,2
3255,1
3256,2
3257,1
3258,2
3259,1
3260,3
3261,4
3262,2
3263,1
3264,2
3265,1
3266,3
3267,4
3268,2
3269,3
3270,3
3271,1
3272,2
3273,2
3274,4
3275,2
3276,2
3277,3
3278,4
3279,4
3280,3
3281,2
3282,1
3283,1
3284,2
3285,4
3286,2
3287,2
3288,3
3289,3
3290,1
3291,4
3292,1
3293,4
3294,4
3295,4
3296,1
3297,4
3298,3
3299,2
3300,1
3301,3
3302,1
3303,2
3304,3
3305,4
3306,3
3307,1
3308,2
3309,2
3310,1
3311,1
3312,2
3313,1
3314,2
3315,3
3316,4
3317,1
3318,1
3319,4
3320,1
3321,4
3322,1
3323,3
3324,2
3325,3
3326,3
3327,3
3328,3
3329,3
3330,1
3331,3
3332,4
3333,2
3334,4
3335,2
3336,2
3337,3
3338,4
3339,1
3340,1
3341,2
3342,4
3343,1
3344,1
3345,1
3346,2
3347,1
3348,3
3349,4
3350,4
3351,3
3352,4
3353,4
3354,3
3355,4
3356,4
3357,4
3358,4
3359,4
3360,1
3361,1
3362,3
3363,3
3364,3
3365,1
3366,1
3367,1
3368,2
3369,4
3370,3
3371,1
3372,3
3373,1
3374,1
3375,4
3376,3
3377,2
3378,2
3379,3
3380,2
3381,1
3382,1
3383,3
3384,3
3385,4
3386,3
3387,1
3388,4
3389,1
3390,2
3391,3
3392,1
3393,3
3394,4
3395,4
3396,2
3397,1
3398,3
3399,3
3400,2
3401,2
3402,2
3403,3
3404,3
3405,1
3406,4
3407,1
3408,3
3409,1
3410,2
3411,1
3412,1
3413,3
3414,2
3415,1
3416,3
3417,3
3418,2
3419,2
3420,1
3421,3
3422,2
3423,4
3424,1
3425,2
3426,1
3427,1
3428,3
3429,2
3430,2
3431,1
3432,3
3433,3
3434,4
3435,4
3436,4
3437,3
3438,1
3439,1
3440,4
3441,4
3442,1
3443,1
3444,1
3445,2
3446,2
3447,3
3448,4
3449,4
3450,1
3451,3
3452,3
3453,2
3454,4
3455,4
3456,3
3457,1
3458,1
3459,1
3460,1
3461,3
3462,4
3463,2
3464,4
3465,2
3466,1
3467,2
3468,4
3469,4
3470,4
3471,4
3472,1
3473,3
3474,2
3475,3
3476,3
3477,4
3478,4
3479,2
3480,2
3481,1
3482,1
3483,2
3484,2
3485,1
3486,2
3487,2
3488,4
3489,4
3490,2
3491,4
3492,4
3493,3
3494,2
3495,3
3496,3
3497,4
3498,1
3499,4
3500,1
3501,2
3502,1
3503,1
3504,1
3505,1
3506,3
3507,1
3508,1
3509,1
3510,4
3511,3
3512,3
3513,4
3514,3
3515,3
3516,4
3517,3
3518,4
3519,3
3520,3
3521,3
3522,3
3523,2
3524,1
3525,1
3526,1
3527,1
3528,2
3529,2
3530,2
3531,3
3532,2
3533,2
3534,4
3535,4
3536,3
3537,3
3538,1
3539,1
3540,3
3541,2
3542,2
3543,1
3544,4
3545,1
3546,3
3547,3
3548,1
3549,1
3550,4
3551,1
3552,1
3553,3
3554,1
3555,1
3556,2
3557,1
3558,4
3559,4
3560,2
3561,1
3562,1
3563,4
3564,4
3565,3
3566,4
3567,3
3568,1
3569,4
3570,1
3571,1
3572,4
3573,1
3574,2
3575,1
3576,4
3577,3
3578,1
3579,3
3580,1
3581,4
3582,1
3583,1
3584,1
3585,2
3586,4
3587,2
3588,4
3589,1
3590,1
3591,1
3592,3
3593,4
3594,1
3595,4
3596,2
3597,1
3598,2
3599,3
3600,2
3601,4
3602,2
3603,4
3604,4
3605,3
3606,1
3607,2
3608,1
3609,2
3610,1
3611,4
3612,2
3613,2
3614,1
3615,3
3616,4
3617,4
3618,1
3619,4
3620,1
3621,1
3622,4
3623,4
3624,2
3625,1
3626,2
3627,4
3628,4
3629,3
3630,1
3631,2
3632,2
3633,2
3634,4
3635,3
3636,2
3637,4
3638,1
3639,3
3640,2
3641,4
3642,1
3643,4
3644,3
3645,1
3646,3
3647,1
3648,1
3649,3
3650,2
3651,3
3652,2
3653,4
3654,2
3655,1
3656,1
3657,1
3658,2
3659,3
3660,2
3661,4
3662,1
3663,1
3664,2
3665,1
3666,3
3667,3
3668,1
3669,4
3670,1
3671,3
3672,3
3673,3
3674,1
3675,1
3676,1
3677,2
3678,1
3679,1
3680,3
3681,3
3682,3
3683,3
3684,1
3685,3
3686,2
3687,2
3688,2
3689,2
3690,2
3691,2
3692,2
3693,2
3694,1
3695,3
3696,1
3697,3
3698,3
3699,4
3700,1
3701,2
3702,4
3703,4
3704,4
3705,1
3706,1
3707,1
3708,3
3709,4
3710,4
3711,4
3712,3
3713,2
3714,3
3715,2
3716,3
3717,1
3718,4
3719,4
3720,2
3721,1
3722,4
3723,1
3724,4
3725,3
3726,2
3727,1
3728,2
3729,1
3730,4
3731,2
3732,2
3733,2
3734,4
3735,1
3736,4
3737,4
3738,3
3739,4
3740,4
3741,3
3742,3
3743,1
3744,1
3745,2
3746,4
3747,1
3748,3
3749,1
3750,3
3751,1
3752,1
3753,1
3754,1
3755,1
3756,1
3757,1
3758,4
3759,2
3760,1
3761,4
3762,2
3763,2
3764,4
3765,1
3766,1
3767,1
3768,1
3769,1
3770,1
3771,2
3772,1
3773,1
3774,1
3775,2
3776,3
3777,4
3778,2
3779,4
3780,4
3781,4
3782,1
3783,4
3784,3
3785,4
3786,1
3787,1
3788,1
3789,2
3790,2
3791,1
3792,3
3793,2
3794,3
3795,3
3796,1
3797,1
3798,1
3799,3
3800,2
3801,4
3802,1
3803,1
3804,2
3805,1
3806,3
3807,3
3808,2
3809,1
3810,2
3811,4
3812,2
3813,4
3814,3
3815,3
3816,4
3817,3
3818,1
3819,1
3820,3
3821,3
3822,3
3823,3
3824,1
3825,4
3826,1
3827,2
3828,1
3829,3
3830,2
3831,1
3832,3
3833,2
3834,1
3835,4
3836,2
3837,1
3838,3
3839,3
3840,1
3841,2
3842,2
3843,4
3844,1
3845,3
3846,1
3847,1
3848,4
3849,4
3850,4
3851,4
3852,4
3853,1
3854,3
3855,1
3856,3
3857,3
3858,4
3859,1
3860,2
3861,4
3862,4
3863,1
3864,2
3865,1
3866,4
3867,2
3868,1
3869,3
3870,2
3871,1
3872,4
3873,3
3874,2
3875,2
3876,1
3877,1
3878,3
3879,3
3880,2
3881,2
3882,2
3883,4
3884,2
3885,2
3886,4
3887,1
3888,3
3889,2
3890,1
3891,1
3892,4
3893,4
3894,3
3895,1
3896,3
3897,1
3898,3
3899,4
3900,3
3901,3
3902,4
3903,3
3904,3
3905,3
3906,2
3907,2
3908,2
3909,2
3910,4
3911,2
3912,3
3913,4
3914,2
3915,1
3916,2
3917,3
3918,2
3919,2
3920,1
3921,1
3922,2
3923,3
3924,2
3925,4
3926,3
3927,1
3928,4
3929,3
3930,3
3931,4
3932,3
3933,1
3934,1
3935,4
3936,2
3937,4
3938,4
3939,1
3940,2
3941,3
3942,1
3943,4
3944,2
3945,1
3946,4
3947,4
3948,1
3949,3
3950,1
3951,1
3952,4
3953,3
3954,2
3955,3
3956,4
3957,3
3958,3
3959,4
3960,4
3961,3
3962,1
3963,4
3964,4
3965,1
3966,4
3967,1
3968,4
3969,1
3970,2
3971,3
3972,1
3973,1
3974,2
3975,4
3976,2
3977,1
3978,1
3979,3
3980,4
3981,3
3982,1
3983,3
3984,2
3985,1
3986,1
3987,4
3988,4
3989,4
3990,4
3991,2
3992,1
3993,1
3994,4
3995,1
3996,1
3997,2
3998,1
3999,3
4000,1
4001,1
4002,4
4003,1
4004,1
4005,1
4006,3
4007,3
4008,4
4009,4
4010,4
4011,3
4012,2
4013,4
4014,3
4015,1
4016,1
4017,3
4018,4
4019,2
4020,4
4021,3
4022,3
4023,2
4024,2
4025,4
4026,1
4027,4
4028,2
4029,2
4030,3
4031,3
4032,2
4033,1
4034,4
4035,3
4036,3
4037,4
4038,4
4039,4
4040,3
4041,2
4042,3
4043,3
4044,4
4045,1
4046,1
4047,1
4048,1
4049,4
4050,1
4051,4
4052,1
4053,4
4054,1
4055,1
4056,3
4057,3
4058,1
4059,2
4060,1
4061,3
4062,2
4063,1
4064,2
4065,2
4066,1
4067,4
4068,4
4069,3
4070,4
4071,2
4072,2
4073,3
4074,3
4075,4
4076,2
4077,2
4078,3
4079,2
4080,3
4081,1
4082,2
4083,3
4084,3
4085,3
4086,3
4087,4
4088,1
4089,4
4090,2
4091,1
4092,3
4093,3
4094,1
4095,2
4096,3
4097,1
4098,4
4099,1
4100,4
4101,3
4102,2
4103,1
4104,4
4105,3
4106,4
4107,1
4108,2
4109,1
4110,4
4111,2
4112,3
4113,2
4114,1
4115,2
4116,3
4117,2
4118,3
4119,4
4120,3
4121,1
4122,3
4123,1
4124,3
4125,3
4126,3
4127,4
4128,3
4129,1
4130,2
4131,2
4132,3
4133,1
4134,3
4135,4
4136,3
4137,3
4138,1
4139,1
4140,4
4141,4
4142,1
4143,3
4144,3
4145,4
4146,2
4147,1
4148,4
4149,4
4150,2
4151,4
4152,4
4153,3
4154,1
4155,3
4156,4
4157,4
4158,2
4159,4
4160,3
4161,2
4162,3
4163,3
4164,1
4165,1
4166,1
4167,2
4168,4
4169,1
4170,3
4171,1
4172,4
4173,2
4174,4
4175,1
4176,1
4177,1
4178,3
4179,4
4180,4
4181,4
4182,1
