,Answer_ID
2996,4
2997,2
2998,1
2999,4
3000,2
3001,4
3002,3
3003,3
3004,1
3005,2
3006,1
3007,1
3008,1
3009,1
3010,1
3011,4
3012,2
3013,2
3014,1
3015,1
3016,4
3017,1
3018,2
3019,1
3020,4
3021,1
3022,2
3023,4
3024,4
3025,3
3026,4
3027,1
3028,1
3029,3
3030,3
3031,1
3032,4
3033,4
3034,1
3035,2
3036,2
3037,3
3038,4
3039,3
3040,4
3041,2
3042,4
3043,4
3044,3
3045,1
3046,2
3047,1
3048,1
3049,3
3050,1
3051,3
3052,1
3053,4
3054,1
3055,3
3056,1
3057,3
3058,2
3059,1
3060,2
3061,4
3062,4
3063,3
3064,2
3065,4
3066,2
3067,4
3068,1
3069,1
3070,2
3071,2
3072,2
3073,1
3074,2
3075,4
3076,3
3077,2
3078,1
3079,4
3080,3
3081,4
3082,4
3083,2
3084,3
3085,1
3086,1
3087,3
3088,3
3089,4
3090,2
3091,2
3092,1
3093,3
3094,1
3095,2
3096,1
3097,4
3098,4
3099,1
3100,1
3101,2
3102,3
3103,3
3104,1
3105,3
3106,3
3107,1
3108,1
3109,3
3110,2
3111,3
3112,2
3113,3
3114,4
3115,2
3116,1
3117,1
3118,1
3119,1
3120,1
3121,3
3122,3
3123,1
3124,2
3125,4
3126,4
3127,4
3128,2
3129,2
3130,1
3131,1
3132,4
3133,4
3134,3
3135,1
3136,1
3137,4
3138,3
3139,3
3140,1
3141,3
3142,1
3143,3
3144,1
3145,3
3146,1
3147,4
3148,4
3149,3
3150,4
3151,1
3152,2
3153,3
3154,1
3155,3
3156,1
3157,2
3158,4
3159,2
3160,2
3161,1
3162,1
3163,1
3164,4
3165,2
3166,1
3167,1
3168,3
3169,2
3170,1
3171,3
3172,2
3173,3
3174,2
3175,2
3176,2
3177,4
3178,2
3179,1
3180,3
3181,3
3182,2
3183,4
3184,1
3185,1
3186,1
3187,3
3188,3
3189,1
3190,3
3191,1
3192,2
3193,1
3194,1
3195,1
3196,1
3197,2
3198,2
3199,3
3200,1
3201,3
3202,2
3203,2
3204,1
3205,1
3206,4
3207,2
3208,4
3209,3
3210,1
3211,4
3212,1
3213,1
3214,2
3215,3
3216,3
3217,1
3218,3
3219,1
3220,1
3221,4
3222,1
3223,1
3224,4
3225,1
3226,1
3227,2
3228,4
3229,2
3230,4
3231,3
3232,3
3233,1
3234,1
3235,1
3236,4
3237,2
3238,1
3239,4
3240,1
3241,2
3242,1
3243,2
3244,1
3245,4
3246,1
3247,1
3248,2
3249,4
3250,3
3251,2
3252,3
3253,4
3254,4
3255,1
3256,2
3257,4
3258,2
3259,2
3260,4
3261,4
3262,2
3263,4
3264,3
3265,1
3266,1
3267,2
3268,2
3269,3
3270,1
3271,3
3272,1
3273,1
3274,4
3275,1
3276,3
3277,2
3278,2
3279,2
3280,4
3281,2
3282,1
3283,2
3284,2
3285,1
3286,2
3287,3
3288,4
3289,1
3290,4
3291,4
3292,4
3293,3
3294,4
3295,1
3296,1
3297,3
3298,1
3299,1
3300,4
3301,3
3302,1
3303,3
3304,3
3305,3
3306,1
3307,1
3308,3
3309,4
3310,2
3311,2
3312,1
3313,1
3314,4
3315,3
3316,1
3317,1
3318,3
3319,1
3320,1
3321,2
3322,1
3323,2
3324,1
3325,1
3326,2
3327,1
3328,4
3329,4
3330,1
3331,1
3332,2
3333,2
3334,3
3335,3
3336,1
3337,3
3338,1
3339,2
3340,1
3341,2
3342,4
3343,1
3344,2
3345,2
3346,1
3347,2
3348,2
3349,1
3350,4
3351,1
3352,4
3353,1
3354,4
3355,3
3356,1
3357,2
3358,1
3359,3
3360,4
3361,1
3362,2
3363,1
3364,1
3365,3
3366,4
3367,2
3368,2
3369,4
3370,1
3371,2
3372,1
3373,4
3374,1
3375,2
3376,1
3377,4
3378,2
3379,2
3380,4
3381,2
3382,4
3383,2
3384,4
3385,1
3386,1
3387,2
3388,2
3389,1
3390,1
3391,3
3392,1
3393,3
3394,3
3395,1
3396,1
3397,3
3398,1
3399,1
3400,1
3401,2
3402,1
3403,3
3404,1
3405,1
3406,4
3407,2
3408,1
3409,2
3410,4
3411,2
3412,1
3413,2
3414,4
3415,2
3416,1
3417,3
3418,2
3419,2
3420,1
3421,2
3422,4
3423,3
3424,3
3425,2
3426,3
3427,1
3428,3
3429,4
3430,2
3431,1
3432,1
3433,3
3434,1
3435,2
3436,4
3437,3
3438,4
3439,3
3440,3
3441,2
3442,2
3443,3
3444,1
3445,1
3446,1
3447,4
3448,1
3449,1
3450,4
3451,3
3452,1
3453,4
3454,3
3455,1
3456,4
3457,3
3458,4
3459,3
3460,1
3461,3
3462,1
3463,1
3464,4
3465,2
3466,2
3467,2
3468,4
3469,3
3470,3
3471,4
3472,1
3473,4
3474,1
3475,3
3476,1
3477,1
3478,2
3479,2
3480,1
3481,4
3482,1
3483,2
3484,3
3485,3
3486,2
3487,4
3488,4
3489,1
3490,3
3491,4
3492,4
3493,2
3494,3
3495,3
3496,2
3497,1
3498,2
3499,3
3500,1
3501,4
3502,1
3503,4
3504,3
3505,3
3506,4
3507,3
3508,3
3509,2
3510,4
3511,1
3512,1
3513,1
3514,4
3515,2
3516,1
3517,3
3518,2
3519,1
3520,3
3521,3
3522,3
3523,3
3524,2
3525,1
3526,4
3527,4
3528,2
3529,4
3530,2
3531,2
3532,2
3533,3
3534,4
3535,2
3536,3
3537,4
3538,3
3539,2
3540,3
3541,2
3542,2
3543,4
3544,1
3545,2
3546,3
3547,1
3548,3
3549,3
3550,2
3551,3
3552,1
3553,2
3554,4
3555,4
3556,1
3557,1
3558,3
3559,3
3560,1
3561,4
3562,1
3563,2
3564,2
3565,2
3566,1
3567,2
3568,4
3569,4
3570,4
3571,1
3572,2
3573,3
3574,3
3575,3
3576,4
3577,2
3578,3
3579,1
3580,3
3581,1
3582,3
3583,1
3584,2
3585,3
3586,3
3587,3
3588,4
3589,1
3590,4
3591,4
3592,1
3593,3
3594,1
3595,3
3596,2
3597,4
3598,2
3599,1
3600,4
3601,1
3602,1
3603,2
3604,3
3605,2
3606,4
3607,2
3608,2
3609,3
3610,1
3611,4
3612,3
3613,1
3614,4
3615,1
3616,3
3617,3
3618,1
3619,3
3620,2
3621,2
3622,2
3623,1
3624,2
3625,3
3626,2
3627,2
3628,4
3629,2
3630,1
3631,2
3632,2
3633,2
3634,2
3635,1
3636,2
3637,2
3638,2
3639,1
3640,4
3641,1
3642,1
3643,3
3644,3
3645,4
3646,3
3647,2
3648,2
3649,2
3650,3
3651,1
3652,1
3653,1
3654,3
3655,2
3656,2
3657,1
3658,2
3659,3
3660,1
3661,4
3662,1
3663,2
3664,2
3665,2
3666,4
3667,4
3668,2
3669,1
3670,1
3671,3
3672,2
3673,4
3674,1
3675,2
3676,1
3677,1
3678,1
3679,4
3680,2
3681,1
3682,2
3683,1
3684,2
3685,2
3686,3
3687,3
3688,4
3689,3
3690,1
3691,2
3692,1
3693,1
3694,1
3695,4
3696,3
3697,1
3698,1
3699,2
3700,2
3701,1
3702,2
3703,1
3704,1
3705,1
3706,2
3707,1
3708,3
3709,1
3710,1
3711,4
3712,4
3713,3
3714,1
3715,1
3716,1
3717,3
3718,3
3719,1
3720,1
3721,1
3722,1
3723,1
3724,2
3725,1
3726,1
3727,1
3728,4
3729,3
3730,4
3731,2
3732,2
3733,3
3734,2
3735,1
3736,1
3737,2
3738,1
3739,3
3740,1
3741,4
3742,3
3743,1
3744,1
3745,2
3746,3
3747,2
3748,3
3749,1
3750,1
3751,2
3752,3
3753,1
3754,1
3755,3
3756,4
3757,1
3758,3
3759,4
3760,2
3761,1
3762,2
3763,1
3764,2
3765,2
3766,1
3767,1
3768,2
3769,1
3770,4
3771,4
3772,4
3773,1
3774,4
3775,1
3776,3
3777,3
3778,1
3779,3
3780,3
3781,4
3782,4
3783,4
3784,1
3785,3
3786,1
3787,2
3788,1
3789,4
3790,1
3791,1
3792,3
3793,2
3794,3
3795,4
3796,2
3797,2
3798,1
3799,4
3800,3
3801,3
3802,1
3803,4
3804,1
3805,1
3806,1
3807,1
3808,1
3809,2
3810,1
3811,1
3812,4
3813,3
3814,2
3815,4
3816,1
3817,1
3818,1
3819,2
3820,3
3821,3
3822,1
3823,4
3824,1
3825,4
3826,1
3827,4
3828,1
3829,4
3830,2
3831,1
3832,3
3833,4
3834,4
3835,3
3836,2
3837,1
3838,1
3839,3
3840,2
3841,2
3842,1
3843,1
3844,2
3845,3
3846,1
3847,4
3848,2
3849,1
3850,4
3851,3
3852,3
3853,1
3854,3
3855,2
3856,2
3857,1
3858,1
3859,3
3860,2
3861,3
3862,4
3863,4
3864,4
3865,4
3866,2
3867,4
3868,1
3869,3
3870,2
3871,2
3872,4
3873,3
3874,1
3875,2
3876,3
3877,3
3878,1
3879,1
3880,4
3881,3
3882,1
3883,2
3884,2
3885,1
3886,1
3887,1
3888,1
3889,4
3890,3
3891,4
3892,4
3893,3
3894,1
3895,3
3896,4
3897,1
3898,3
3899,1
3900,2
3901,3
3902,4
3903,3
3904,1
3905,3
3906,2
3907,2
3908,1
3909,1
3910,3
3911,2
3912,4
3913,1
3914,3
3915,2
3916,1
3917,3
3918,3
3919,2
3920,3
3921,2
3922,1
3923,2
3924,3
3925,2
3926,1
3927,2
3928,3
3929,4
3930,2
3931,1
3932,3
3933,1
3934,2
3935,4
3936,2
3937,1
3938,4
3939,1
3940,4
3941,4
3942,2
3943,4
3944,3
3945,2
3946,4
3947,4
3948,1
3949,1
3950,1
3951,2
3952,4
3953,1
3954,4
3955,4
3956,2
3957,1
3958,4
3959,1
3960,4
3961,4
3962,2
3963,1
3964,2
3965,1
3966,1
3967,1
3968,4
3969,3
3970,2
3971,3
3972,2
3973,1
3974,3
3975,4
3976,1
3977,1
3978,2
3979,3
3980,4
3981,2
3982,1
3983,3
3984,3
3985,1
3986,1
3987,4
3988,4
3989,3
3990,3
3991,1
3992,1
3993,4
3994,3
3995,4
3996,1
3997,3
3998,3
3999,4
4000,3
4001,4
4002,1
4003,1
4004,2
4005,2
4006,1
4007,2
4008,1
4009,2
4010,2
4011,1
4012,1
4013,2
4014,1
4015,3
4016,3
4017,1
4018,1
4019,3
4020,1
4021,2
4022,1
4023,3
4024,1
4025,2
4026,2
4027,2
4028,4
4029,4
4030,2
4031,1
4032,3
4033,1
4034,4
4035,4
4036,2
4037,4
4038,1
4039,1
4040,3
4041,2
4042,2
4043,3
4044,1
4045,1
4046,4
4047,1
4048,1
4049,4
4050,1
4051,2
4052,4
4053,1
4054,2
4055,3
4056,2
4057,3
4058,2
4059,1
4060,1
4061,3
4062,1
4063,2
4064,3
4065,3
4066,2
4067,1
4068,4
4069,3
4070,1
4071,1
4072,2
4073,1
4074,1
4075,1
4076,1
4077,2
4078,3
4079,1
4080,4
4081,1
4082,3
4083,3
4084,1
4085,3
4086,4
4087,2
4088,1
4089,4
4090,3
4091,1
4092,4
4093,1
4094,3
4095,2
4096,3
4097,1
4098,3
4099,3
4100,2
4101,3
4102,1
4103,2
4104,3
4105,1
4106,1
4107,1
4108,1
4109,4
4110,4
4111,2
4112,1
4113,1
4114,1
4115,3
4116,2
4117,4
4118,1
4119,4
4120,4
4121,3
4122,2
4123,2
4124,4
4125,2
4126,1
4127,2
4128,2
4129,1
4130,3
4131,2
4132,1
4133,1
4134,2
4135,4
4136,4
4137,3
4138,4
4139,4
4140,3
4141,3
4142,1
4143,2
4144,2
4145,1
4146,3
4147,1
4148,4
4149,1
4150,3
4151,4
4152,2
4153,3
4154,4
4155,2
4156,1
4157,1
4158,2
4159,4
4160,4
4161,3
4162,1
4163,4
4164,1
4165,1
4166,1
4167,1
4168,1
4169,2
4170,1
4171,2
4172,1
4173,1
4174,4
4175,4
4176,1
4177,2
4178,2
4179,4
4180,3
4181,4
4182,1
