,Answer_ID
2996,4
2997,1
2998,2
2999,4
3000,1
3001,1
3002,2
3003,2
3004,4
3005,3
3006,1
3007,2
3008,2
3009,1
3010,4
3011,1
3012,1
3013,1
3014,1
3015,4
3016,2
3017,2
3018,1
3019,3
3020,2
3021,1
3022,3
3023,2
3024,1
3025,2
3026,4
3027,4
3028,4
3029,2
3030,1
3031,1
3032,4
3033,1
3034,1
3035,2
3036,2
3037,1
3038,1
3039,1
3040,4
3041,3
3042,1
3043,1
3044,2
3045,1
3046,2
3047,3
3048,2
3049,2
3050,1
3051,2
3052,1
3053,2
3054,1
3055,2
3056,3
3057,1
3058,3
3059,2
3060,3
3061,3
3062,3
3063,4
3064,1
3065,1
3066,1
3067,1
3068,1
3069,4
3070,1
3071,2
3072,1
3073,1
3074,1
3075,4
3076,2
3077,1
3078,4
3079,1
3080,2
3081,1
3082,2
3083,1
3084,4
3085,1
3086,1
3087,2
3088,2
3089,1
3090,2
3091,3
3092,1
3093,2
3094,4
3095,2
3096,1
3097,1
3098,4
3099,4
3100,1
3101,4
3102,2
3103,1
3104,1
3105,2
3106,2
3107,1
3108,3
3109,1
3110,3
3111,2
3112,3
3113,4
3114,3
3115,1
3116,2
3117,1
3118,3
3119,1
3120,2
3121,3
3122,3
3123,2
3124,2
3125,1
3126,1
3127,2
3128,1
3129,4
3130,1
3131,4
3132,4
3133,4
3134,1
3135,2
3136,2
3137,1
3138,4
3139,1
3140,3
3141,1
3142,4
3143,2
3144,2
3145,1
3146,1
3147,4
3148,1
3149,1
3150,2
3151,3
3152,4
3153,1
3154,1
3155,2
3156,1
3157,2
3158,1
3159,3
3160,2
3161,4
3162,3
3163,1
3164,1
3165,2
3166,1
3167,1
3168,2
3169,4
3170,1
3171,3
3172,2
3173,3
3174,4
3175,2
3176,1
3177,4
3178,2
3179,2
3180,2
3181,1
3182,1
3183,1
3184,3
3185,1
3186,1
3187,1
3188,4
3189,1
3190,1
3191,2
3192,3
3193,2
3194,1
3195,1
3196,1
3197,1
3198,2
3199,4
3200,1
3201,1
3202,3
3203,1
3204,3
3205,1
3206,1
3207,2
3208,1
3209,4
3210,1
3211,1
3212,1
3213,1
3214,1
3215,1
3216,2
3217,3
3218,3
3219,1
3220,1
3221,1
3222,1
3223,3
3224,1
3225,3
3226,1
3227,4
3228,1
3229,1
3230,2
3231,1
3232,2
3233,2
3234,1
3235,4
3236,3
3237,3
3238,3
3239,1
3240,1
3241,4
3242,2
3243,3
3244,2
3245,1
3246,2
3247,4
3248,2
3249,2
3250,1
3251,2
3252,1
3253,1
3254,4
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,4
3262,2
3263,1
3264,2
3265,1
3266,1
3267,2
3268,2
3269,1
3270,4
3271,2
3272,3
3273,4
3274,4
3275,2
3276,2
3277,2
3278,4
3279,1
3280,2
3281,3
3282,1
3283,4
3284,2
3285,3
3286,1
3287,1
3288,3
3289,4
3290,2
3291,4
3292,1
3293,4
3294,1
3295,3
3296,2
3297,2
3298,1
3299,2
3300,2
3301,4
3302,1
3303,2
3304,2
3305,4
3306,1
3307,1
3308,2
3309,2
3310,2
3311,2
3312,4
3313,2
3314,1
3315,2
3316,1
3317,2
3318,3
3319,3
3320,1
3321,2
3322,2
3323,1
3324,2
3325,4
3326,1
3327,2
3328,1
3329,2
3330,3
3331,2
3332,1
3333,1
3334,2
3335,2
3336,4
3337,1
3338,4
3339,3
3340,4
3341,1
3342,1
3343,1
3344,1
3345,1
3346,2
3347,3
3348,3
3349,1
3350,4
3351,1
3352,2
3353,2
3354,2
3355,1
3356,2
3357,1
3358,2
3359,1
3360,1
3361,1
3362,4
3363,2
3364,3
3365,1
3366,3
3367,1
3368,4
3369,2
3370,2
3371,2
3372,2
3373,4
3374,1
3375,4
3376,1
3377,1
3378,2
3379,2
3380,4
3381,1
3382,1
3383,1
3384,1
3385,2
3386,2
3387,1
3388,1
3389,1
3390,2
3391,4
3392,1
3393,4
3394,1
3395,1
3396,2
3397,1
3398,4
3399,1
3400,3
3401,2
3402,3
3403,1
3404,3
3405,2
3406,1
3407,1
3408,1
3409,3
3410,3
3411,3
3412,3
3413,3
3414,1
3415,4
3416,1
3417,1
3418,1
3419,1
3420,1
3421,2
3422,1
3423,2
3424,1
3425,1
3426,1
3427,1
3428,4
3429,4
3430,3
3431,2
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,3
3441,1
3442,3
3443,3
3444,1
3445,3
3446,3
3447,3
3448,3
3449,2
3450,1
3451,1
3452,3
3453,1
3454,3
3455,1
3456,1
3457,1
3458,3
3459,4
3460,4
3461,1
3462,1
3463,3
3464,4
3465,3
3466,1
3467,2
3468,4
3469,3
3470,1
3471,1
3472,4
3473,1
3474,4
3475,2
3476,3
3477,3
3478,2
3479,2
3480,3
3481,1
3482,1
3483,2
3484,4
3485,2
3486,4
3487,3
3488,3
3489,4
3490,1
3491,4
3492,1
3493,3
3494,1
3495,4
3496,4
3497,4
3498,2
3499,2
3500,3
3501,2
3502,1
3503,1
3504,2
3505,2
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,2
3513,4
3514,1
3515,2
3516,1
3517,1
3518,4
3519,3
3520,2
3521,3
3522,1
3523,4
3524,1
3525,1
3526,2
3527,1
3528,2
3529,1
3530,2
3531,2
3532,2
3533,2
3534,3
3535,2
3536,2
3537,4
3538,4
3539,2
3540,4
3541,3
3542,2
3543,1
3544,1
3545,3
3546,2
3547,4
3548,3
3549,1
3550,1
3551,3
3552,1
3553,2
3554,1
3555,4
3556,1
3557,1
3558,3
3559,2
3560,3
3561,3
3562,1
3563,2
3564,2
3565,1
3566,1
3567,3
3568,1
3569,3
3570,2
3571,4
3572,1
3573,2
3574,4
3575,3
3576,2
3577,4
3578,1
3579,2
3580,1
3581,1
3582,1
3583,4
3584,1
3585,1
3586,4
3587,3
3588,1
3589,1
3590,2
3591,4
3592,1
3593,1
3594,1
3595,4
3596,3
3597,2
3598,4
3599,1
3600,3
3601,4
3602,2
3603,3
3604,1
3605,2
3606,1
3607,1
3608,3
3609,2
3610,3
3611,3
3612,4
3613,2
3614,4
3615,1
3616,4
3617,1
3618,3
3619,4
3620,1
3621,1
3622,2
3623,1
3624,3
3625,3
3626,3
3627,4
3628,1
3629,4
3630,3
3631,2
3632,2
3633,3
3634,1
3635,1
3636,2
3637,4
3638,3
3639,1
3640,2
3641,1
3642,4
3643,4
3644,2
3645,1
3646,1
3647,2
3648,1
3649,1
3650,1
3651,1
3652,3
3653,4
3654,2
3655,1
3656,1
3657,4
3658,3
3659,1
3660,1
3661,2
3662,1
3663,2
3664,1
3665,3
3666,2
3667,4
3668,3
3669,3
3670,1
3671,2
3672,3
3673,3
3674,1
3675,3
3676,1
3677,4
3678,1
3679,4
3680,1
3681,1
3682,3
3683,3
3684,4
3685,3
3686,1
3687,4
3688,3
3689,1
3690,4
3691,2
3692,1
3693,1
3694,1
3695,1
3696,2
3697,1
3698,2
3699,1
3700,3
3701,2
3702,1
3703,4
3704,2
3705,1
3706,2
3707,1
3708,3
3709,1
3710,3
3711,1
3712,1
3713,3
3714,1
3715,1
3716,4
3717,1
3718,1
3719,1
3720,1
3721,1
3722,3
3723,4
3724,2
3725,2
3726,2
3727,1
3728,4
3729,2
3730,4
3731,2
3732,2
3733,1
3734,1
3735,1
3736,2
3737,3
3738,3
3739,3
3740,1
3741,4
3742,1
3743,1
3744,1
3745,1
3746,1
3747,1
3748,2
3749,3
3750,1
3751,2
3752,4
3753,1
3754,1
3755,1
3756,2
3757,2
3758,2
3759,1
3760,2
3761,1
3762,1
3763,1
3764,1
3765,3
3766,1
3767,1
3768,4
3769,2
3770,1
3771,4
3772,4
3773,4
3774,3
3775,2
3776,1
3777,1
3778,2
3779,1
3780,3
3781,2
3782,1
3783,2
3784,2
3785,3
3786,2
3787,2
3788,1
3789,2
3790,2
3791,3
3792,2
3793,1
3794,1
3795,1
3796,1
3797,3
3798,2
3799,1
3800,2
3801,2
3802,1
3803,4
3804,2
3805,1
3806,4
3807,1
3808,3
3809,1
3810,1
3811,4
3812,1
3813,4
3814,1
3815,4
3816,1
3817,4
3818,1
3819,1
3820,2
3821,1
3822,3
3823,2
3824,1
3825,1
3826,4
3827,1
3828,1
3829,3
3830,3
3831,1
3832,3
3833,2
3834,3
3835,4
3836,3
3837,2
3838,1
3839,4
3840,1
3841,3
3842,1
3843,2
3844,1
3845,1
3846,1
3847,1
3848,1
3849,2
3850,1
3851,2
3852,1
3853,1
3854,1
3855,1
3856,2
3857,2
3858,4
3859,4
3860,2
3861,1
3862,2
3863,1
3864,4
3865,1
3866,1
3867,1
3868,1
3869,3
3870,3
3871,2
3872,2
3873,2
3874,3
3875,1
3876,1
3877,4
3878,3
3879,1
3880,1
3881,1
3882,2
3883,1
3884,3
3885,1
3886,1
3887,1
3888,1
3889,2
3890,2
3891,1
3892,1
3893,1
3894,3
3895,1
3896,1
3897,1
3898,1
3899,4
3900,4
3901,1
3902,2
3903,2
3904,1
3905,1
3906,1
3907,1
3908,1
3909,3
3910,3
3911,1
3912,1
3913,3
3914,3
3915,2
3916,3
3917,2
3918,3
3919,3
3920,3
3921,3
3922,1
3923,2
3924,1
3925,1
3926,4
3927,2
3928,1
3929,3
3930,2
3931,2
3932,1
3933,2
3934,4
3935,3
3936,1
3937,1
3938,1
3939,1
3940,1
3941,4
3942,1
3943,3
3944,1
3945,1
3946,1
3947,1
3948,2
3949,3
3950,1
3951,1
3952,1
3953,1
3954,1
3955,1
3956,1
3957,1
3958,3
3959,1
3960,1
3961,1
3962,3
3963,2
3964,2
3965,2
3966,1
3967,2
3968,2
3969,1
3970,2
3971,1
3972,1
3973,2
3974,3
3975,2
3976,1
3977,1
3978,4
3979,2
3980,2
3981,4
3982,4
3983,1
3984,1
3985,4
3986,1
3987,3
3988,1
3989,4
3990,1
3991,2
3992,1
3993,1
3994,2
3995,4
3996,4
3997,3
3998,2
3999,3
4000,2
4001,3
4002,2
4003,1
4004,1
4005,1
4006,2
4007,1
4008,2
4009,1
4010,3
4011,2
4012,4
4013,3
4014,1
4015,1
4016,1
4017,2
4018,1
4019,1
4020,2
4021,2
4022,1
4023,2
4024,1
4025,3
4026,1
4027,1
4028,2
4029,4
4030,1
4031,3
4032,3
4033,1
4034,3
4035,3
4036,1
4037,2
4038,4
4039,1
4040,4
4041,2
4042,4
4043,4
4044,1
4045,4
4046,3
4047,1
4048,1
4049,1
4050,1
4051,3
4052,1
4053,1
4054,2
4055,4
4056,2
4057,3
4058,4
4059,3
4060,1
4061,1
4062,3
4063,2
4064,4
4065,1
4066,1
4067,4
4068,4
4069,2
4070,1
4071,4
4072,3
4073,1
4074,1
4075,4
4076,2
4077,2
4078,2
4079,1
4080,3
4081,1
4082,4
4083,2
4084,2
4085,2
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4092,2
4093,1
4094,4
4095,3
4096,1
4097,1
4098,1
4099,4
4100,3
4101,4
4102,2
4103,1
4104,1
4105,1
4106,3
4107,3
4108,1
4109,4
4110,2
4111,2
4112,2
4113,4
4114,1
4115,2
4116,1
4117,4
4118,1
4119,4
4120,1
4121,3
4122,3
4123,1
4124,3
4125,2
4126,4
4127,1
4128,4
4129,1
4130,1
4131,3
4132,1
4133,1
4134,2
4135,2
4136,3
4137,3
4138,4
4139,2
4140,3
4141,3
4142,1
4143,3
4144,1
4145,3
4146,4
4147,1
4148,1
4149,3
4150,1
4151,1
4152,1
4153,3
4154,1
4155,3
4156,1
4157,1
4158,3
4159,2
4160,1
4161,4
4162,1
4163,3
4164,1
4165,1
4166,1
4167,1
4168,2
4169,1
4170,1
4171,2
4172,3
4173,1
4174,3
4175,1
4176,1
4177,3
4178,3
4179,2
4180,1
4181,1
4182,2
